sex,age,deprivation,hsct,geo,wellbeing,probability,percentage
Males,65-74,Quintile 4,NHSCT,Urban,moderate_wellbeing,3.1087028367982885e-4,0.031087028367982886
Females,65-74,Quintile 4,NHSCT,Urban,moderate_wellbeing,3.1087028367982885e-4,0.031087028367982886
Males,75-110,Quintile 4,NHSCT,Urban,moderate_wellbeing,3.108702836798287e-4,0.03108702836798287
Females,75-110,Quintile 4,NHSCT,Urban,moderate_wellbeing,3.537489434977363e-4,0.03537489434977363
Males,16-34,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.548191542144708e-4,0.025481915421447083
Females,16-34,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.947907862481135e-4,0.02947907862481135
Males,35-44,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.798014242354975e-4,0.02798014242354975
Females,35-44,Least Deprived,NHSCT,Urban,moderate_wellbeing,3.397588722859614e-4,0.03397588722859614
Males,45-54,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.798014242354975e-4,0.02798014242354975
Females,45-54,Least Deprived,NHSCT,Urban,moderate_wellbeing,3.0978014826072933e-4,0.030978014826072934
Males,55-64,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.3982979220185503e-4,0.023982979220185503
Females,55-64,Least Deprived,NHSCT,Urban,moderate_wellbeing,3.0978014826072944e-4,0.030978014826072944
Males,65-74,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.897943322439081e-4,0.028979433224390814
Females,65-74,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.897943322439082e-4,0.028979433224390817
Males,75-110,Least Deprived,NHSCT,Urban,moderate_wellbeing,2.8979433224390796e-4,0.028979433224390796
Females,75-110,Least Deprived,NHSCT,Urban,moderate_wellbeing,3.297659642775507e-4,0.03297659642775507
Males,16-34,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.59452229745643e-4,0.0259452229745643
Females,16-34,Most Deprived,SEHSCT,Urban,moderate_wellbeing,3.0015061872535194e-4,0.030015061872535193
Males,35-44,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.848887228579612e-4,0.02848887228579612
Females,35-44,Most Deprived,SEHSCT,Urban,moderate_wellbeing,3.459363063275244e-4,0.03459363063275244
Males,45-54,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.8488872285796117e-4,0.028488872285796118
Females,45-54,Most Deprived,SEHSCT,Urban,moderate_wellbeing,3.154125145927426e-4,0.03154125145927426
Males,55-64,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.441903338782524e-4,0.02441903338782524
Females,55-64,Most Deprived,SEHSCT,Urban,moderate_wellbeing,3.154125145927428e-4,0.031541251459274285
Males,65-74,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.9506332010288835e-4,0.029506332010288835
Females,65-74,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.9506332010288835e-4,0.029506332010288835
Males,75-110,Most Deprived,SEHSCT,Urban,moderate_wellbeing,2.9506332010288813e-4,0.029506332010288815
Females,75-110,Most Deprived,SEHSCT,Urban,moderate_wellbeing,3.35761709082597e-4,0.0335761709082597
Males,16-34,Quintile 2,SEHSCT,Urban,moderate_wellbeing,2.640853052768154e-4,0.026408530527681537
Females,16-34,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.0551045120259064e-4,0.030551045120259065
Males,35-44,Quintile 2,SEHSCT,Urban,moderate_wellbeing,2.89976021480425e-4,0.028997602148042503
Females,35-44,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.521137403690875e-4,0.03521137403690875
Males,45-54,Quintile 2,SEHSCT,Urban,moderate_wellbeing,2.89976021480425e-4,0.028997602148042503
Females,45-54,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.21044880924756e-4,0.0321044880924756
Males,55-64,Quintile 2,SEHSCT,Urban,moderate_wellbeing,2.4855087555464994e-4,0.024855087555464995
Females,55-64,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.210448809247562e-4,0.03210448809247562
Males,65-74,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.0033230796186857e-4,0.030033230796186857
Females,65-74,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.003323079618686e-4,0.03003323079618686
Males,75-110,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.003323079618685e-4,0.03003323079618685
Females,75-110,Quintile 2,SEHSCT,Urban,moderate_wellbeing,3.417574538876437e-4,0.03417574538876437
Males,16-34,Quintile 3,SEHSCT,Urban,moderate_wellbeing,2.687183808079873e-4,0.026871838080798727
Females,16-34,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.108702836798288e-4,0.03108702836798288
Males,35-44,Quintile 3,SEHSCT,Urban,moderate_wellbeing,2.9506332010288845e-4,0.029506332010288846
Females,35-44,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.582911744106502e-4,0.03582911744106502
Males,45-54,Quintile 3,SEHSCT,Urban,moderate_wellbeing,2.9506332010288835e-4,0.029506332010288835
Females,45-54,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.2667724725676903e-4,0.0326677247256769
Males,55-64,Quintile 3,SEHSCT,Urban,moderate_wellbeing,2.529114172310471e-4,0.02529114172310471
Females,55-64,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.266772472567693e-4,0.03266772472567693
Males,65-74,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.0560129582084863e-4,0.03056012958208486
Females,65-74,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.0560129582084863e-4,0.03056012958208486
Males,75-110,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.056012958208485e-4,0.03056012958208485
Females,75-110,Quintile 3,SEHSCT,Urban,moderate_wellbeing,3.4775319869268987e-4,0.03477531986926899
Males,16-34,Quintile 4,SEHSCT,Urban,moderate_wellbeing,2.733514563391598e-4,0.027335145633915977
Females,16-34,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.162301161570673e-4,0.03162301161570673
Males,35-44,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.0015061872535215e-4,0.030015061872535217
Females,35-44,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.6446860845221337e-4,0.036446860845221335
Males,45-54,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.001506187253521e-4,0.03001506187253521
Females,45-54,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.323096135887824e-4,0.03323096135887824
Males,55-64,Quintile 4,SEHSCT,Urban,moderate_wellbeing,2.5727195890744455e-4,0.025727195890744455
Females,55-64,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.323096135887826e-4,0.033230961358878264
Males,65-74,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.1087028367982885e-4,0.031087028367982886
Females,65-74,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.1087028367982885e-4,0.031087028367982886
Males,75-110,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.108702836798287e-4,0.03108702836798287
Females,75-110,Quintile 4,SEHSCT,Urban,moderate_wellbeing,3.537489434977363e-4,0.03537489434977363
Males,16-34,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.548191542144708e-4,0.025481915421447083
Females,16-34,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.947907862481135e-4,0.02947907862481135
Males,35-44,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.798014242354975e-4,0.02798014242354975
Females,35-44,Least Deprived,SEHSCT,Urban,moderate_wellbeing,3.397588722859614e-4,0.03397588722859614
Males,45-54,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.798014242354975e-4,0.02798014242354975
Females,45-54,Least Deprived,SEHSCT,Urban,moderate_wellbeing,3.0978014826072933e-4,0.030978014826072934
Males,55-64,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.3982979220185503e-4,0.023982979220185503
Females,55-64,Least Deprived,SEHSCT,Urban,moderate_wellbeing,3.0978014826072944e-4,0.030978014826072944
Males,65-74,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.897943322439081e-4,0.028979433224390814
Females,65-74,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.897943322439082e-4,0.028979433224390817
Males,75-110,Least Deprived,SEHSCT,Urban,moderate_wellbeing,2.8979433224390796e-4,0.028979433224390796
Females,75-110,Least Deprived,SEHSCT,Urban,moderate_wellbeing,3.297659642775507e-4,0.03297659642775507
Males,16-34,Most Deprived,SHSCT,Urban,moderate_wellbeing,2.68555816754262e-4,0.0268555816754262
Females,16-34,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.1068221938238173e-4,0.031068221938238175
Males,35-44,Most Deprived,SHSCT,Urban,moderate_wellbeing,2.9488481839683704e-4,0.029488481839683705
Females,35-44,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.5807442233901635e-4,0.035807442233901636
Males,45-54,Most Deprived,SHSCT,Urban,moderate_wellbeing,2.94884818396837e-4,0.029488481839683698
Females,45-54,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.264796203679265e-4,0.03264796203679265
Males,55-64,Most Deprived,SHSCT,Urban,moderate_wellbeing,2.5275841576871737e-4,0.025275841576871738
Females,55-64,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.264796203679267e-4,0.03264796203679267
Males,65-74,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.0541641905386683e-4,0.030541641905386684
Females,65-74,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.054164190538669e-4,0.03054164190538669
Males,75-110,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.0541641905386667e-4,0.030541641905386666
Females,75-110,Most Deprived,SHSCT,Urban,moderate_wellbeing,3.475428216819864e-4,0.03475428216819864
Males,16-34,Quintile 2,SHSCT,Urban,moderate_wellbeing,2.733514563391598e-4,0.027335145633915977
Females,16-34,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.1623011615706734e-4,0.031623011615706735
Males,35-44,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.0015061872535215e-4,0.030015061872535217
Females,35-44,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.6446860845221337e-4,0.036446860845221335
Males,45-54,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.001506187253521e-4,0.03001506187253521
Females,45-54,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.3230961358878246e-4,0.03323096135887825
Males,55-64,Quintile 2,SHSCT,Urban,moderate_wellbeing,2.5727195890744466e-4,0.025727195890744466
Females,55-64,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.323096135887827e-4,0.03323096135887827
Males,65-74,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.108702836798289e-4,0.03108702836798289
Females,65-74,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.1087028367982896e-4,0.031087028367982897
Males,75-110,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.1087028367982874e-4,0.031087028367982876
Females,75-110,Quintile 2,SHSCT,Urban,moderate_wellbeing,3.537489434977364e-4,0.03537489434977364
Males,16-34,Quintile 3,SHSCT,Urban,moderate_wellbeing,2.78147095924057e-4,0.0278147095924057
Females,16-34,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.217780129317525e-4,0.032177801293175254
Males,35-44,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.0541641905386694e-4,0.030541641905386694
Females,35-44,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.7086279456540985e-4,0.037086279456540985
Males,45-54,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.054164190538669e-4,0.03054164190538669
Females,45-54,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.3813960680963807e-4,0.03381396068096381
Males,55-64,Quintile 3,SHSCT,Urban,moderate_wellbeing,2.6178550204617156e-4,0.026178550204617155
Females,55-64,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.381396068096383e-4,0.03381396068096383
Males,65-74,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.163241483057906e-4,0.03163241483057906
Females,65-74,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.1632414830579065e-4,0.03163241483057907
Males,75-110,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.1632414830579043e-4,0.03163241483057904
Females,75-110,Quintile 3,SHSCT,Urban,moderate_wellbeing,3.599550653134859e-4,0.035995506531348594
Males,16-34,Quintile 4,SHSCT,Urban,moderate_wellbeing,2.8294273550895474e-4,0.028294273550895473
Females,16-34,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.27325909706438e-4,0.0327325909706438
Males,35-44,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.106822193823819e-4,0.03106822193823819
Females,35-44,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.7725698067860665e-4,0.037725698067860663
Males,45-54,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.1068221938238184e-4,0.031068221938238185
Females,45-54,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.439696000304941e-4,0.03439696000304941
Males,55-64,Quintile 4,SHSCT,Urban,moderate_wellbeing,2.6629904518489874e-4,0.026629904518489875
Females,55-64,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.4396960003049427e-4,0.034396960003049426
Males,65-74,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.2177801293175256e-4,0.032177801293175254
Females,65-74,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.217780129317526e-4,0.03217780129317526
Males,75-110,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.217780129317524e-4,0.03217780129317524
Females,75-110,Quintile 4,SHSCT,Urban,moderate_wellbeing,3.661611871292357e-4,0.03661611871292357
Males,16-34,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.6376017716936445e-4,0.026376017716936446
Females,16-34,Least Deprived,SHSCT,Urban,moderate_wellbeing,3.0513432260769634e-4,0.030513432260769635
Males,35-44,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.896190180683221e-4,0.02896190180683221
Females,35-44,Least Deprived,SHSCT,Urban,moderate_wellbeing,3.5168023622581966e-4,0.035168023622581965
Males,45-54,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.89619018068322e-4,0.028961901806832197
Females,45-54,Least Deprived,SHSCT,Urban,moderate_wellbeing,3.206496271470706e-4,0.03206496271470706
Males,55-64,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.4824487262999024e-4,0.024824487262999025
Females,55-64,Least Deprived,SHSCT,Urban,moderate_wellbeing,3.206496271470709e-4,0.03206496271470709
Males,65-74,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.999625544279048e-4,0.02999625544279048
Females,65-74,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.999625544279049e-4,0.02999625544279049
Males,75-110,Least Deprived,SHSCT,Urban,moderate_wellbeing,2.9996255442790476e-4,0.029996255442790477
Females,75-110,Least Deprived,SHSCT,Urban,moderate_wellbeing,3.4133669986623666e-4,0.03413366998662366
Males,16-34,Most Deprived,WHSCT,Urban,moderate_wellbeing,2.7310761025857146e-4,0.027310761025857146
Females,16-34,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.159480197108967e-4,0.031594801971089666
Males,35-44,Most Deprived,WHSCT,Urban,moderate_wellbeing,2.99882866166275e-4,0.029988286616627502
Females,35-44,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.6414348034476227e-4,0.03641434803447623
Males,45-54,Most Deprived,WHSCT,Urban,moderate_wellbeing,2.998828661662748e-4,0.029988286616627478
Females,45-54,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.320131732555185e-4,0.03320131732555185
Males,55-64,Most Deprived,WHSCT,Urban,moderate_wellbeing,2.570424567139499e-4,0.02570424567139499
Females,55-64,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.320131732555186e-4,0.03320131732555186
Males,65-74,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.10592968529356e-4,0.0310592968529356
Females,65-74,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.1059296852935594e-4,0.031059296852935594
Males,75-110,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.1059296852935583e-4,0.031059296852935583
Females,75-110,Most Deprived,WHSCT,Urban,moderate_wellbeing,3.53433377981681e-4,0.035343337798168104
Males,16-34,Quintile 2,WHSCT,Urban,moderate_wellbeing,2.779845318703318e-4,0.027798453187033178
Females,16-34,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.2158994863430566e-4,0.032158994863430566
Males,35-44,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.052379173478157e-4,0.03052379173478157
Females,35-44,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.7064604249377627e-4,0.037064604249377624
Males,45-54,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.0523791734781563e-4,0.030523791734781563
Females,45-54,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.379419799207956e-4,0.03379419799207956
Males,55-64,Quintile 2,WHSCT,Urban,moderate_wellbeing,2.6163250058384193e-4,0.026163250058384192
Females,55-64,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.37941979920796e-4,0.0337941979920796
Males,65-74,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.16139271538809e-4,0.0316139271538809
Females,65-74,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.1613927153880897e-4,0.031613927153880894
Males,75-110,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.1613927153880886e-4,0.03161392715388089
Females,75-110,Quintile 2,WHSCT,Urban,moderate_wellbeing,3.5974468830278267e-4,0.035974468830278265
Males,16-34,Quintile 3,WHSCT,Urban,moderate_wellbeing,2.828614534820919e-4,0.028286145348209193
Females,16-34,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.272318775577144e-4,0.03272318775577144
Males,35-44,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.105929685293561e-4,0.03105929685293561
Females,35-44,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.7714860464278956e-4,0.03771486046427896
Males,45-54,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.1059296852935605e-4,0.031059296852935604
Females,45-54,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.4387078658607256e-4,0.034387078658607254
Males,55-64,Quintile 3,WHSCT,Urban,moderate_wellbeing,2.662225444537337e-4,0.02662225444537337
Females,55-64,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.438707865860728e-4,0.03438707865860728
Males,65-74,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.2168557454826155e-4,0.032168557454826156
Females,65-74,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.2168557454826155e-4,0.032168557454826156
Males,75-110,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.2168557454826134e-4,0.032168557454826135
Females,75-110,Quintile 3,WHSCT,Urban,moderate_wellbeing,3.6605599862388384e-4,0.036605599862388385
Males,16-34,Quintile 4,WHSCT,Urban,moderate_wellbeing,2.877383750938523e-4,0.028773837509385232
Females,16-34,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.3287380648112333e-4,0.03328738064811233
Males,35-44,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.159480197108969e-4,0.03159480197108969
Females,35-44,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.8365116679180334e-4,0.038365116679180335
Males,45-54,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.159480197108967e-4,0.031594801971089666
Females,45-54,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.4979959325134977e-4,0.03497995932513498
Males,55-64,Quintile 4,WHSCT,Urban,moderate_wellbeing,2.7081258832362576e-4,0.027081258832362575
Females,55-64,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.4979959325135e-4,0.034979959325135
Males,65-74,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.272318775577144e-4,0.03272318775577144
Females,65-74,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.2723187755771447e-4,0.032723187755771446
Males,75-110,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.2723187755771425e-4,0.032723187755771425
Females,75-110,Quintile 4,WHSCT,Urban,moderate_wellbeing,3.7236730894498556e-4,0.037236730894498554
Males,16-34,Least Deprived,WHSCT,Urban,moderate_wellbeing,2.682306886468113e-4,0.026823068864681127
Females,16-34,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.103060907874878e-4,0.031030609078748782
Males,35-44,Least Deprived,WHSCT,Urban,moderate_wellbeing,2.945278149847343e-4,0.02945278149847343
Females,35-44,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.5764091819574876e-4,0.03576409181957488
Males,45-54,Least Deprived,WHSCT,Urban,moderate_wellbeing,2.945278149847342e-4,0.02945278149847342
Females,45-54,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.260843665902412e-4,0.032608436659024125
Males,55-64,Least Deprived,WHSCT,Urban,moderate_wellbeing,2.5245241284405795e-4,0.025245241284405796
Females,55-64,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.260843665902414e-4,0.03260843665902414
Males,65-74,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.0504666551990314e-4,0.030504666551990314
Females,65-74,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.050466655199033e-4,0.030504666551990328
Males,75-110,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.0504666551990303e-4,0.030504666551990304
Females,75-110,Least Deprived,WHSCT,Urban,moderate_wellbeing,3.4712206766057956e-4,0.034712206766057956
Males,16-34,Most Deprived,BHSCT,Mixed,moderate_wellbeing,2.681420173447791e-4,0.026814201734477912
Females,16-34,Most Deprived,BHSCT,Mixed,moderate_wellbeing,3.1020351026160743e-4,0.031020351026160742
Males,35-44,Most Deprived,BHSCT,Mixed,moderate_wellbeing,2.944304504177969e-4,0.029443045041779692
Females,35-44,Most Deprived,BHSCT,Mixed,moderate_wellbeing,3.5752268979303913e-4,0.03575226897930391
Males,45-54,Most Deprived,BHSCT,Mixed,moderate_wellbeing,2.944304504177969e-4,0.029443045041779692
Females,45-54,Most Deprived,BHSCT,Mixed,moderate_wellbeing,3.259765701054178e-4,0.03259765701054178
